basket,strategy,cagr,maxdd,sharpe,final_equity,router_active_months,direct_condition_months
27,ROUTER,0.21225444701912344,-0.33066086276946316,0.8250371186558315,6.1181053871076605,28,2
28,BASE,0.2429079110358634,-0.2980958138044547,1.0204997475766757,7.738733563426786,28,5
28,DIRECT,0.23586889646589615,-0.3136809565113461,0.9887683040911394,7.336005976593826,28,5
28,ROUTER,0.23956030613851254,-0.3136809565113461,1.003003364952538,7.544805486819846,28,5
29,BASE,0.10594215522103156,-0.4765721638082602,0.478838784285711,2.5794178520557876,28,11
29,DIRECT,0.1084401618169819,-0.5163311570511633,0.4804488728312051,2.634765665453352,28,11
29,ROUTER,0.11411816360442661,-0.47657216380825973,0.5011920934964855,2.7645394071319065,28,11
30,BASE,0.09389412324559276,-0.3495954479553708,0.4845890162323501,2.3267900839294087,28,6
30,DIRECT,0.08781230271616147,-0.3687980348177681,0.4578121926513145,2.207865288979342,28,6
30,ROUTER,0.09021177879518083,-0.3495954479553708,0.470093146343054,2.2541199822736533,28,6
31,BASE,0.13431718125945213,-0.355537521769584,0.631259878617404,3.273794142053482,28,2
31,DIRECT,0.12338896806053179,-0.35553752176958386,0.5899758716282497,2.9887418838162203,28,2
31,ROUTER,0.12538178116572474,-0.355537521769584,0.5996930253615232,3.0390057397833865,28,2
32,BASE,0.25484821376591915,-0.375659458353071,1.0026748461102897,8.467252035020437,28,4
32,DIRECT,0.25377655875011706,-0.37565945835307146,0.9833021813393177,8.399450974502505,28,4
32,ROUTER,0.2597736938753117,-0.37565945835307146,1.0033408331437752,8.785208457974852,28,4
33,BASE,0.20995123324875475,-0.35796611856797755,0.7605553724800964,6.009592963126825,28,6
33,DIRECT,0.2033294907173515,-0.3808632495077352,0.7406378021195013,5.70713522247945,28,6
33,ROUTER,0.20298319339832904,-0.3808632495077353,0.7401080763294886,5.691698803983696,28,6
34,BASE,0.27191966336510043,-0.33158071419771673,0.9268137042023884,9.615345343273585,28,9
34,DIRECT,0.26971482653657697,-0.3461634372826641,0.9114845685189676,9.459638639362396,28,9
34,ROUTER,0.2601743024519205,-0.3461634372826642,0.8933769805128581,8.811532337131833,28,9
35,BASE,0.37213986125178833,-0.2394205046359591,1.3411455259683098,19.629888120864685,28,5
35,DIRECT,0.37981915089409335,-0.2394205046359591,1.3507324394978846,20.688340102634267,28,5
35,ROUTER,0.3711750775229854,-0.2394205046359591,1.3329238185838246,19.50039252311815,28,5
36,BASE,0.16177244252749046,-0.33012646975764737,0.6745474958039032,4.100046947833769,28,5
36,DIRECT,0.15170401457357063,-0.3301264697576476,0.6417347030553477,3.777611287732154,28,5
36,ROUTER,0.15814105138869072,-0.33012646975764737,0.6625126866408452,3.9810246180964795,28,5
37,BASE,0.026050739414070323,-0.6773888309936418,0.24173814251962825,1.2737924960429212,28,10
37,DIRECT,0.0005140757867967416,-0.725369743901406,0.16849773780910354,1.004847919975676,28,10
37,ROUTER,0.026767096953308478,-0.7066624865917308,0.2446317016422315,1.282185633214468,28,10
38,BASE,0.2649397110214913,-0.3404795854844961,0.9993345925066682,9.130117613551928,28,6
38,DIRECT,0.26648721234421746,-0.3553227415518039,0.9946559294370334,9.235765795616707,28,6
38,ROUTER,0.26513794629718945,-0.34566753832277264,0.9943795471414224,9.14359057300493,28,6
39,BASE,0.04414458983478453,-0.6901978500747018,0.296430209818775,1.5015421160527083,28,4
39,DIRECT,0.047126989800034824,-0.6901978500747019,0.30586006346608896,1.5423885110596103,28,4
39,ROUTER,0.04585209527984713,-0.6901978500747018,0.301833439563184,1.5248078359082924,28,4
40,BASE,0.21720920922072184,-0.35172928208052257,0.8687861844996149,6.357497899352706,28,5
40,DIRECT,0.21302263814085376,-0.35172928208052245,0.8553222644730948,6.154685014167075,28,5
40,ROUTER,0.2218205773440014,-0.35172928208052257,0.8836156613586243,6.587784260245327,28,5
41,BASE,0.21297758286566326,-0.21336857025494904,0.9415607059454548,6.15253419424873,28,5
41,DIRECT,0.20888716884721803,-0.21336857025494815,0.9255605032175404,5.960044645159739,28,5
41,ROUTER,0.20905682653558988,-0.2133685702549486,0.926949723368013,5.967920231637176,28,5
42,BASE,0.22913345967533316,-0.34409033576725945,0.99873792926184,6.968292384784188,28,7
42,DIRECT,0.23736026454221104,-0.34409033576725967,1.0197304257295834,7.419733096073208,28,7
42,ROUTER,0.23093212693113818,-0.3440903357672598,0.9998180597345608,7.064839943269893,28,7
43,BASE,0.0779475536185168,-0.4906908143097525,0.41143650340591575,2.026485435495784,28,6
43,DIRECT,0.0689494990197701,-0.5166860705690723,0.3805792847934306,1.8727807712216569,28,6
43,ROUTER,0.07173648459746018,-0.5147444086216018,0.39051210934627695,1.9192344003607844,28,6
44,BASE,0.27753653375459675,-0.3485966736144148,1.070627825512137,10.022412959440203,28,4
44,DIRECT,0.26868612694233285,-0.34859667361441515,1.028513070131675,9.38776541746995,28,4
44,ROUTER,0.2757845073850971,-0.34859667361441515,1.0522745245064482,9.893817481423206,28,4
45,BASE,0.018826192906957306,-0.49112715391400097,0.2044190473224095,1.1918508245895294,28,7
45,DIRECT,0.020657152160018954,-0.4758502225317227,0.21204772289961768,1.2121591387236075,28,7
45,ROUTER,0.01545405411229428,-0.4911271539140011,0.19244733349127927,1.155242529206674,28,7
46,BASE,0.38589788304464,-0.2352824428943936,1.2533510571631454,21.5620434682509,28,2
46,DIRECT,0.38438638945486625,-0.23528244289439304,1.2507823320126468,21.341769387510716,28,2
46,ROUTER,0.38438638945486625,-0.23528244289439304,1.2507823320126468,21.341769387510716,28,2
47,BASE,0.05135165432009825,-0.5385715465649626,0.3197798509509808,1.6019485136338254,28,9
47,DIRECT,0.051618660104436165,-0.5385715465649625,0.3206683971972418,1.6057809448013447,28,9
47,ROUTER,0.0563774213425261,-0.5385715465649623,0.33377809393599606,1.6754738874093866,28,9
48,BASE,0.4506898216944444,-0.32489006393795694,1.390400367711064,33.14481055234282,28,5
48,DIRECT,0.438924539396111,-0.337289899456361,1.3577013974062817,30.69988001114328,28,5
48,ROUTER,0.439619394867204,-0.337289899456361,1.3614191904204966,30.839666268756034,28,5
49,BASE,0.25293038397134104,-0.3476220608360133,1.0233071403346432,8.346258776637466,28,8
49,DIRECT,0.2627773952870618,-0.35167024547103876,1.0427271756300918,8.984304974840287,28,8
49,ROUTER,0.26175626218256776,-0.35167024547103876,1.0400541071332259,8.916172675703304,28,8
50,BASE,0.32517512168655904,-0.3050695586265856,1.0478356443654515,14.144600037449617,28,4
50,DIRECT,0.3144123154722578,-0.3050695586265856,1.0161773248343227,13.099771724126317,28,4
50,ROUTER,0.3155824501332378,-0.3050695586265856,1.0224388942504332,13.20992148086338,28,4
51,BASE,0.14788459575874335,-0.19810417970393124,0.7480662993418505,3.661355627140105,28,3
51,DIRECT,0.14748490186391994,-0.19810417970393124,0.7442907136929708,3.649376512981492,28,3
51,ROUTER,0.14839491031432805,-0.19810417970393124,0.7484382431516309,3.6767011947836434,28,3
52,BASE,0.18772896899662972,-0.37942009978988245,0.7549035008142264,5.047655932492715,28,9
52,DIRECT,0.18652739790904915,-0.39487949774124387,0.7392205565427188,4.9998078685127645,28,9
52,ROUTER,0.18703939062730135,-0.3794200997898822,0.7446149895519321,5.020146268268333,28,9
53,BASE,0.2850377886772282,-0.3588243754516891,1.150434117091054,10.590046429622976,28,4
53,DIRECT,0.2939537895351081,-0.3588243754516891,1.1703974709904206,11.301987685028143,28,4
53,ROUTER,0.2846272108196315,-0.3588243754516891,1.1439757952144707,10.558249632154245,28,4
54,BASE,0.19947471870405598,-0.41200441158289036,0.7750950756255729,5.537397482496351,28,2
54,DIRECT,0.2028650449179501,-0.41200441158289036,0.7830636624135452,5.686440805616444,28,2
54,ROUTER,0.20617999600207781,-0.41200441158289036,0.7935696335703981,5.83562675846318,28,2
55,BASE,0.12802845900006377,-0.4664088752147909,0.5728151031165426,3.106929326143416,28,10
55,DIRECT,0.1239433286061411,-0.5022142608457898,0.5524857781576725,3.0026491325011717,28,10
55,ROUTER,0.11995000173104486,-0.5022142608457905,0.5433878327817792,2.903747282471469,28,10
56,BASE,0.16369095220756802,-0.4357672278469672,0.7774075135969428,4.1642031459815385,28,2
56,DIRECT,0.1692552383470045,-0.435767227846967,0.7962316629879749,4.355382245669486,28,2
56,ROUTER,0.1614485533276544,-0.435767227846967,0.768824996202462,4.089303480710148,28,2
57,BASE,0.10550425507843486,-0.5353036523213286,0.4744406407711769,2.569823167570582,28,10
57,DIRECT,0.10245196843958193,-0.5353036523213288,0.4622858547747697,2.503826737833721,28,10
57,ROUTER,0.11721696722674224,-0.5353036523213288,0.5062573888287084,2.837747563135193,28,10
58,BASE,0.2326797351644756,-0.3466892597080017,0.9170438969228619,7.159790104335567,28,5
58,DIRECT,0.22572217057006339,-0.3466892597080017,0.8929692727169839,6.788416904865205,28,5
58,ROUTER,0.22605859777211523,-0.3466892597080017,0.8952715082496061,6.805970180411299,28,5
59,BASE,0.34212539204097503,-0.2721709689473166,1.2465730439129363,15.941608164528098,28,9
59,DIRECT,0.33390251378162317,-0.29832430561033674,1.212131940622461,15.045853881419786,28,9
59,ROUTER,0.34162601173944473,-0.27771053228000975,1.2398233943157564,15.88587928044144,28,9
60,BASE,0.05323191362766644,-0.6119437709404131,0.3229951778168378,1.6291113910437431,28,13
60,DIRECT,0.05073989887901598,-0.6563250588831269,0.3154158042251884,1.5931985690465096,28,13
60,ROUTER,0.0584853173762796,-0.6289372612173285,0.338686817308777,1.7071990404733715,28,13
61,BASE,0.17705291925784006,-0.3351256236132807,0.7341338671415498,4.636494722996442,28,2
61,DIRECT,0.17572549709588636,-0.35927377823460926,0.7288820437475931,4.587524339869847,28,2
61,ROUTER,0.17705291925784006,-0.3351256236132807,0.7341338671415498,4.636494722996442,28,2
62,BASE,0.11289443996307891,-0.5211155056936014,0.4998635603673557,2.7360974725930123,28,14
62,DIRECT,0.09040077446447947,-0.5573938630319306,0.43413345346508736,2.257799779815269,28,14
62,ROUTER,0.1028120636865455,-0.5573938630319305,0.47065214453974996,2.511533072402671,28,14
63,BASE,0.18512749987881172,-0.27562329466759117,0.742214578483584,4.944573730471999,28,5
63,DIRECT,0.1842531540336012,-0.2756232946675914,0.7373888927920551,4.910352990714037,28,5
63,ROUTER,0.18007036653802877,-0.2756232946675905,0.7263046286213012,4.749554667187874,28,5
64,BASE,0.02767371883695824,-0.5463754922113739,0.2438781613484258,1.292878828731827,28,11
64,DIRECT,0.011300188142087553,-0.6042570681381586,0.19289541968887888,1.111531039875973,28,11
64,ROUTER,0.02539098806732798,-0.5813697935633952,0.23720451542842785,1.2661060520535499,28,11
65,BASE,0.34485916923917026,-0.3753383981756119,1.141728450266404,16.24979497004492,28,5
65,DIRECT,0.34300888809257346,-0.3877145367313851,1.1342606152374939,16.04063101096333,28,5
65,ROUTER,0.33835810692295487,-0.38771453673138534,1.1235986579663189,15.525471420841939,28,5
66,BASE,0.04636885168255067,-0.6192722320721251,0.29969858535292737,1.5319121558601976,28,12
66,DIRECT,0.03103188696714332,-0.647949857189192,0.250299275457608,1.3331847650115485,28,12
66,ROUTER,0.0362839026671844,-0.6479498571891917,0.26649221857233507,1.3984757835723596,28,12
67,BASE,0.19194377768904913,-0.3123238707684801,0.7893611320588156,5.218747461109661,28,1
67,DIRECT,0.1982441269773123,-0.3123238707684801,0.8075986497466737,5.484168884967005,28,1
67,ROUTER,0.19194377768904913,-0.3123238707684801,0.7893611320588156,5.218747461109661,28,1
68,BASE,0.07485453114288765,-0.3153702054569475,0.4221918791496455,1.9724244774432114,28,8
68,DIRECT,0.0632502002378239,-0.3677446477591223,0.3729416866337554,1.780900354117902,28,8
68,ROUTER,0.07818032857693002,-0.3153702054569474,0.43326488915149797,2.030607035181388,28,8
69,BASE,0.14551798115640024,-0.2994108782420427,0.6821847990805491,3.590935262281775,28,5
69,DIRECT,0.14134159856341877,-0.31095681539361275,0.6641845250160687,3.469611422168615,28,5
69,ROUTER,0.14886096415717365,-0.2994108782420427,0.6931176220139874,3.690765999908513,28,5
70,BASE,0.3745121053913101,-0.3308322453476793,1.2219313712912618,19.9515705938065,28,7
70,DIRECT,0.34437884441610467,-0.33074852878466554,1.1429432771074612,16.19526399529283,28,7
70,ROUTER,0.3590879218850487,-0.3308322453476793,1.1826326955415978,17.941492223296528,28,7
71,BASE,0.10582685042984319,-0.6578199080125138,0.4907388922548519,2.576888346962497,28,4
71,DIRECT,0.11132268722948568,-0.6652557510970603,0.5051275358402605,2.6999503864487338,28,4
71,ROUTER,0.10611355104659048,-0.6683069394871972,0.48971799299786867,2.5831819583000772,28,4
72,BASE,0.06395217077366788,-0.5455645808811133,0.36285312465376945,1.7919951243898944,28,15
72,DIRECT,0.06445413937013234,-0.5620041259977917,0.36300292635259757,1.7999666660696985,28,15
72,ROUTER,0.0673648309966679,-0.5620041259977918,0.3727355765317821,1.846817968897446,28,15
73,BASE,0.11487491357540036,-0.33855968576150386,0.5417672623623828,2.782259826144323,28,6
73,DIRECT,0.11091812530022582,-0.3385596857615041,0.5265982803575089,2.690715635111072,28,6
73,ROUTER,0.10977695349276506,-0.33855968576150397,0.523457563187979,2.664818551412025,28,6
74,BASE,0.17217573687845444,-0.4108767257719407,0.6754499519024812,4.458831846225524,28,8
74,DIRECT,0.17736032890282694,-0.4180563745030943,0.6833751538515719,4.647901884022524,28,8
74,ROUTER,0.16544726631638462,-0.41805637450309396,0.6544982821499816,4.223720483798667,28,8
75,BASE,0.1695604248856608,-0.5210669845873197,0.7310544840484301,4.366091231305233,28,3
75,DIRECT,0.17950084286716184,-0.5210669845873195,0.7615409913826858,4.728028591239539,28,3
75,ROUTER,0.17298876795077556,-0.5210669845873197,0.7412270384729888,4.488019004496683,28,3
76,BASE,0.13970485600200377,-0.3447393900978655,0.629901100206783,3.423072386027768,28,3
76,DIRECT,0.14170497643859892,-0.3447393900978655,0.6335744728645895,3.480020073791218,28,3
76,ROUTER,0.14170497643859892,-0.3447393900978655,0.6335744728645895,3.480020073791218,28,3
77,BASE,0.16899740588119738,-0.46548546318097006,0.7266076707560352,4.3463532135587295,28,4
77,DIRECT,0.16388415172476178,-0.4787725722813033,0.7087762708065356,4.170713323117556,28,4
77,ROUTER,0.1682518535309394,-0.46548546318097006,0.7248735648170749,4.3203387728847575,28,4
78,BASE,0.2647812948554249,-0.33408099533057634,0.9526829115216779,9.119363697184655,28,9
78,DIRECT,0.2738970239574825,-0.3340809953305769,0.9624847424343972,9.756931592318542,28,9
78,ROUTER,0.2676843820713204,-0.334080995330577,0.95288523088437,9.318244910104934,28,9
79,BASE,0.12638370458081827,-0.3758026876235655,0.5724730380581502,3.0645610919866058,28,4
79,DIRECT,0.12403638371820325,-0.3796973846663003,0.5619661732340212,3.0049892675402217,28,4
79,ROUTER,0.12804991471836735,-0.3796973846663003,0.5760061913177437,3.107485458827755,28,4
80,BASE,0.20638982752769097,-0.4888967912575287,0.8226442244440972,5.845186653967348,28,10
80,DIRECT,0.21248587155834975,-0.4935018372973813,0.8277674277252132,6.129104826169882,28,10
80,ROUTER,0.2050100041584142,-0.4935018372973802,0.8140063813386115,5.782577814482772,28,10
81,BASE,0.35367683241313785,-0.3257635038268515,1.2724825571846854,17.28045662416062,28,6
81,DIRECT,0.3547435008533808,-0.3257635038268515,1.2683164213426297,17.40901441459692,28,6
81,ROUTER,0.35356073595654447,-0.3257635038268515,1.266634013915502,17.2665156901074,28,6
82,BASE,0.13568213863938428,-0.4387187777486006,0.5926062102220825,3.3110525037286496,28,5
82,DIRECT,0.14729986517834237,-0.46489953545093177,0.625694315581558,3.643842701311322,28,5
82,ROUTER,0.13621225759472666,-0.46489953545093177,0.5925162434800869,3.3256246829638574,28,5
83,BASE,0.13215334367231124,-0.24059622026850536,0.6852960249704098,3.215496689302541,28,3
83,DIRECT,0.12979986580925051,-0.2449516087349659,0.674868413474532,3.1531449034073056,28,3
83,ROUTER,0.13201919051603572,-0.24059622026850525,0.6845778468310093,3.2119131132069305,28,3
84,BASE,0.12014604310440902,-0.5110597304586155,0.5035337493308528,2.9085337698042357,28,11
84,DIRECT,0.10649834788872403,-0.5699447715238946,0.4652819955929811,2.591650555529555,28,11
84,ROUTER,0.12282922937943042,-0.5474943289445855,0.5089976115610024,2.974758150740285,28,11
85,BASE,0.16536078027136547,-0.43433910002673715,0.6973771975037949,4.220771975387809,28,6
85,DIRECT,0.1647278052138661,-0.4516498806813274,0.693633333304063,4.199248337544519,28,6
85,ROUTER,0.16319385406078846,-0.4343391000267369,0.6902215433550895,4.147494328427849,28,6
86,BASE,0.21475025545604653,-0.34524906893449814,0.8833152836657251,6.237665518347794,28,5
86,DIRECT,0.20788738340729784,-0.34438332832455976,0.8549904239597051,5.913822511106498,28,5
86,ROUTER,0.21027348303187376,-0.34438332832455976,0.8649430005987165,6.024671026312481,28,5
87,BASE,0.11055732549728914,-0.5096911027818716,0.4825584228375701,2.682503647014646,28,13
87,DIRECT,0.11970457049900607,-0.5092571730065675,0.4995461121138239,2.8977648315407714,28,13
87,ROUTER,0.12211533323320434,-0.5092571730065676,0.5123837525785865,2.957008023699853,28,13
88,BASE,0.13210465383498549,-0.31164147336895387,0.6943610753215316,3.214195645533889,28,4
88,DIRECT,0.13723037469559918,-0.32046614386126626,0.7135139185323863,3.35377204750856,28,4
88,ROUTER,0.1320676290542253,-0.31164147336895387,0.6941892856119365,3.2132066192996573,28,4
89,BASE,0.029136288221272233,-0.571861810355464,0.2558510365640458,1.3102972482076063,28,11
89,DIRECT,0.00848975146142994,-0.6066071532640569,0.19778058403322774,1.0828010988506633,28,11
89,ROUTER,0.022552514359131637,-0.6066071532640569,0.23764975407264863,1.2335070238293122,28,11
90,BASE,0.18280484903560423,-0.4197812957691356,0.7430169567905555,4.854133732455756,28,11
90,DIRECT,0.17165981376064376,-0.4539908492363196,0.6958174162597993,4.440398719724891,28,11
90,ROUTER,0.17876826590450445,-0.4306128484392545,0.7254790950944725,4.700467879898117,28,11
91,BASE,-0.04066025024375186,-0.7516213008013565,0.03918560085533354,0.6766448491426138,28,10
91,DIRECT,-0.049137727271571285,-0.7486465226494001,0.01842935946361606,0.6224248437645142,28,10
91,ROUTER,-0.03447873270517776,-0.7376485859589927,0.05991893715094187,0.718801640005512,28,10
92,BASE,0.1215793822133715,-0.5528785137327399,0.5181244866320437,2.9437445486319107,28,9
92,DIRECT,0.12337733914873428,-0.5563029372176873,0.5174991988416354,2.9884507667037186,28,9
92,ROUTER,0.1338178213244945,-0.5340169538709469,0.5493995379102717,3.2602573412197047,28,9
93,BASE,0.22130498126031162,-0.33428669673703293,0.8387340977743598,6.561671046162656,28,7
93,DIRECT,0.23169999664219265,-0.33428669673703315,0.8568261163694461,7.106419948039072,28,7
93,ROUTER,0.2320305511731131,-0.33428669673703315,0.8628705377877464,7.124386655729053,28,7
94,BASE,0.18489294779320264,-0.5826169257032681,0.6749189803627462,4.935372816197535,28,11
94,DIRECT,0.18064282051548908,-0.6088502355435883,0.6606954603714219,4.771279724181005,28,11
94,ROUTER,0.1794117033861906,-0.6102966336246584,0.6598813504757332,4.724667322493185,28,11
95,BASE,0.24948319140633046,-0.5947397451241505,0.8249549547105798,8.132659190510527,28,10
95,DIRECT,0.23659720577286447,-0.6103398157586906,0.7899901325587975,7.3767880099374645,28,10
95,ROUTER,0.24184243724745547,-0.6216155007019554,0.8061235233972808,7.676532471131599,28,10
96,BASE,0.17395676471288413,-0.3624235560380278,0.7351307702218911,4.5229918976095265,28,7
96,DIRECT,0.16344013244653177,-0.3624235560380278,0.6969272203305722,4.155764908932051,28,7
96,ROUTER,0.16611800924142006,-0.3624235560380278,0.7082151065195276,4.246650227392082,28,7
97,BASE,0.21228074903719452,-0.3445505342025338,0.9343920024016746,6.1193546135551635,28,4
97,DIRECT,0.20893606298841472,-0.3445505342025338,0.9163321321937762,5.962313379986866,28,4
97,ROUTER,0.21219676705705548,-0.3445505342025338,0.9292768931483419,6.11536664871106,28,4
98,BASE,0.26921389189263967,-0.3105119074801328,1.1104127894936762,9.424578119542405,28,3
98,DIRECT,0.2704501924035301,-0.31051190748013313,1.1123413777576878,9.511318224484075,28,3
98,ROUTER,0.2704501924035301,-0.31051190748013313,1.1123413777576878,9.511318224484075,28,3
99,BASE,0.06201920680284889,-0.554218952690632,0.34709497015220375,1.761592421481079,28,12
99,DIRECT,0.058935168381089253,-0.6033478597248789,0.3375129134505347,1.7140386856501633,28,12
99,ROUTER,0.06288341672343756,-0.5717382563995475,0.3493789232394894,1.7751277288562601,28,12
100,BASE,0.2884556328514525,-0.3785854034013737,1.00205161961875,10.858077699677173,28,6
100,DIRECT,0.28835124584161576,-0.3785854034013738,0.9984449606378596,10.849802637000307,28,6
100,ROUTER,0.29229519361270495,-0.3785854034013738,1.009731510391096,11.166398132260975,28,6
101,BASE,0.07633078038092833,-0.6466175098012032,0.38783427575693014,1.998063952931131,28,6
101,DIRECT,0.06459006440494997,-0.6673881798432137,0.35619501550430066,1.8021306771261463,28,6
101,ROUTER,0.07505115228362413,-0.667388179843214,0.3843629068080793,1.9758223281868152,28,6
102,BASE,0.1734051003142365,-0.39405135159879034,0.7111031801944948,4.503031005290316,28,6
102,DIRECT,0.17977556827446528,-0.419836923123062,0.7272701018855918,4.738401375910187,28,6
102,ROUTER,0.17377313711061615,-0.419836923123062,0.7102397179925356,4.516338931006075,28,6
103,BASE,0.19443007234461374,-0.34177727251407874,0.7743833186599964,5.322086552820034,28,7
103,DIRECT,0.18796018242087076,-0.3448288921982098,0.749940067390549,5.056909949182731,28,7
103,ROUTER,0.19150474237201065,-0.3448288921982101,0.764269931359624,5.200687088351966,28,7
104,BASE,0.12460783313873236,-0.35988913196184624,0.6587630318228866,3.019395760120769,28,4
104,DIRECT,0.13468581243795463,-0.35988913196184624,0.6976054237416273,3.283819312887915,28,4
104,ROUTER,0.12641775493032403,-0.35988913196184624,0.6652685290212148,3.0654329545149306,28,4
105,BASE,0.19134185189599417,-0.40829801051233205,0.8018354053311634,5.194000565996308,28,3
105,DIRECT,0.18625115995965302,-0.40829801051233205,0.7799300144193149,4.988865204439749,28,3
105,ROUTER,0.19118656429733516,-0.40829801051233205,0.7971382986052662,5.187633290418901,28,3
106,BASE,0.24230040705557632,-0.3610349073572462,0.8946692539050953,7.70321323838131,28,9
106,DIRECT,0.23871975905897602,-0.36679199050434275,0.8761815980125087,7.496799688702872,28,9
106,ROUTER,0.24258266828381347,-0.3667919905043422,0.8902343848123816,7.719698687809693,28,9
107,BASE,0.04747398654592394,-0.3998692828749202,0.30475691857160375,1.547204820469855,28,14
107,DIRECT,0.03701090188581202,-0.47350637089959524,0.26915599117091604,1.4077351430525091,28,14
107,ROUTER,0.04244081894889473,-0.4205469487222898,0.2873756775706385,1.4786440251565054,28,14
108,BASE,0.20225526034474428,-0.2097865503199774,0.8876399308581372,5.659372333187884,28,6
108,DIRECT,0.2051164580126703,-0.20978655031997728,0.8928215228423133,5.787386682614598,28,6
108,ROUTER,0.20494770230937331,-0.20978655031997717,0.8944324656519983,5.779765093458195,28,6
109,BASE,0.1823270242947801,-0.32693264074792117,0.7273945924354944,4.835712488792648,28,3
109,DIRECT,0.19105009902073444,-0.3162465215374519,0.7496406895410198,5.182043548668058,28,3
109,ROUTER,0.1909255138485486,-0.3162465215374525,0.7497627374942064,5.176945127869017,28,3
110,BASE,0.007210643128209071,-0.675536692476816,0.19413733049671678,1.0699464959774816,28,12
110,DIRECT,0.005593619484977497,-0.6771412540226196,0.19290468753287088,1.0538912380464522,28,12
110,ROUTER,0.014597449341839042,-0.6749555119598074,0.21611496386564527,1.146104708443461,28,12
111,BASE,0.1710321900161187,-0.35400388619883805,0.694039318264391,4.418066543059426,28,4
111,DIRECT,0.16895696591272102,-0.35756770264479854,0.6845005873785239,4.344938565489778,28,4
111,ROUTER,0.16919884158088339,-0.35756770264479854,0.6864713229248737,4.353405856891509,28,4
112,BASE,0.29549186335817046,-0.2859960954731475,1.152082772334577,11.429037559623028,28,7
112,DIRECT,0.29474798143801184,-0.2859960954731475,1.1464687942963205,11.36743200383642,28,7
112,ROUTER,0.2934225038197005,-0.2859960954731474,1.1440457541237055,11.258395985744535,28,7
113,BASE,0.18858449330013638,-0.3479171894075527,0.8089382576855167,5.081972972675936,28,8
113,DIRECT,0.19224286492375797,-0.35298886163187604,0.8137902156534296,5.231082938933958,28,8
113,ROUTER,0.1926157995983926,-0.34460341535619765,0.8198600277859526,5.246500662373727,28,8
114,BASE,0.07945609293504674,-0.44565863667435035,0.4047287060934512,2.053329532711928,28,6
114,DIRECT,0.08726620511899585,-0.43688252779633163,0.42831023269964624,2.197457426010742,28,6
114,ROUTER,0.08137608636119364,-0.433826135816089,0.4103728907979598,2.087954793508569,28,6
115,BASE,0.2537788295827401,-0.4197708745501445,0.9605829389646813,8.399594130152654,28,2
115,DIRECT,0.26746064061644725,-0.4197708745501445,0.9994407409674899,9.302780389962155,28,2
115,ROUTER,0.2589982744270902,-0.4197708745501445,0.9765149015146328,8.734455458365117,28,2
116,BASE,0.09024180292485195,-0.5126342426038687,0.4317974309587132,2.2547042019602377,28,12
116,DIRECT,0.10110473790981156,-0.5688229763170521,0.4601239212675686,2.475181980883393,28,12
116,ROUTER,0.08964996892966015,-0.552074945952032,0.42936406182799564,2.243213017209387,28,12
117,BASE,0.285884108372938,-0.34901651088824726,1.0457426143142676,10.655858983263524,28,6
117,DIRECT,0.2962605503802631,-0.34901651088824726,1.0620389715829774,11.493010697351874,28,6
117,ROUTER,0.28912926220117585,-0.34901651088824726,1.0440728937700914,10.911614047930168,28,6
118,BASE,0.20403669913786437,-0.44040601502761567,0.7918865572869945,5.738775759354247,28,6
118,DIRECT,0.2025826268766362,-0.4446909611989416,0.782516431462289,5.673889854785075,28,6
118,ROUTER,0.20758669558200205,-0.4446909611989417,0.8014591916981332,5.899983902581305,28,6
119,BASE,0.3135662914513013,-0.2556433123147881,1.0941009809218438,13.020643950488129,28,4
119,DIRECT,0.30811449836445726,-0.26698168391867627,1.0780518775745551,12.520907155730841,28,4
119,ROUTER,0.30811449836445726,-0.26698168391867627,1.0780518775745551,12.520907155730841,28,4
120,BASE,0.09963743697658023,-0.5092571730065674,0.4518210618239723,2.4443178076883987,28,10
120,DIRECT,0.1187661097227295,-0.5092571730065675,0.5006906276743479,2.874991058494651,28,10
120,ROUTER,0.10361544602259021,-0.5092571730065678,0.4617740823741367,2.5288025698664627,28,10
121,BASE,0.23788170136858633,-0.2779333080331313,0.8999264060234456,7.449208029119046,28,6
121,DIRECT,0.25355205856882645,-0.27793330803313154,0.937284934951822,8.38530900879434,28,6
121,ROUTER,0.24522555063454243,-0.27793330803313154,0.9153687374819709,7.8755926986917295,28,6
122,BASE,0.22247519701026164,-0.37583180996171406,0.92760496841333,6.621072353212108,28,4
122,DIRECT,0.23139354404936263,-0.37583180996171395,0.9511829649709167,7.089799443295947,28,4
122,ROUTER,0.22808160167808067,-0.37583180996171395,0.9414478526344511,6.9123795617858965,28,4
123,BASE,0.1129303955080303,-0.6856525477585061,0.4863694017520986,2.736929412155081,28,11
123,DIRECT,0.10985360451909965,-0.7187378250777332,0.4754975668189254,2.6665510199659472,28,11
123,ROUTER,0.12182096379960372,-0.7063004123397552,0.5080590263842448,2.949716504978051,28,11
124,BASE,0.23750190551677708,-0.2982078919122281,0.9408011974589487,7.42772921761245,28,8
124,DIRECT,0.23251352742217324,-0.2982078919122282,0.9151878662691071,7.150710971532209,28,8
124,ROUTER,0.23428563299697647,-0.2982078919122282,0.9237638209092146,7.248044738220539,28,8
125,BASE,0.20437950747713374,-0.32582905990076816,0.8471051042020339,5.754169360188396,28,8
125,DIRECT,0.19586268008545438,-0.3258290599007685,0.8142239411500588,5.382457659064263,28,8
